locationName,centerType,address1,address2,city,state,zip,phoneNumber,phoneExtension,websiteUrl,latitude,longitude
Memorial Hospital  of South Bend,hospital-based,615 N Michigan St,,South Bend,Indiana,46601,,,https://locations.beaconhealthsystem.org/in/south-bend/memorial-hospital,41.683704,-86.251961
GOSHEN HEALTH,hospital-based,200 High Park Ave,,Goshen,Indiana,46526,574-364-2400,,https://goshenhealth.com/,41.563367,-85.830546
Elkhart Clinic - Main Office,stand-alone imaging center,303 S Nappanee St,,Elkhart,Indiana,46514,574 296-3200,,https://www.elkhartclinic.com/,41.6820982,-86.0042555
Michiana Hematology Oncology,hospital-based,5340 Holy Cross Pkwy,,Mishawaka,Indiana,46545,,,https://michianahematologyoncology.com/,41.708737,-86.169692
Cameron Memorial Community Hospital,hospital-based,416 E Maumee St,,Angola,Indiana,46703,,,https://www.cameronmch.com/,41.634211,-84.99496
AHI - LAKELAND HLTH PRK REG HOSP,hospital-based,3900 HOLLYWOOD RD,MOBILE PET UNIT,ST. JOSEPH,Michigan,49085,269 556-2800,,,42.047596,-86.45893
Toledo Clinic Radiology & Laboratory,stand-alone imaging center,1200 Medical Ctr Pkwy,Suite 1300,Maumee,Ohio,43537,419 479-5935,,,41.560943,-83.67333
Bon Secours Mercy Health Perrysburg Hospital,hospital-based,12623 Eckel Junction Rd,,Perrysburg,Ohio,43551,,,https://www.mercy.com/locations/hospitals/toledo/mercy-health-perrysburg-hospital?utm_source=local-listings&utm_medium=organic&utm_content=website_lin,41.535159,-83.63796
UNIVERSITY OF TOLEDO MEDICAL CENTER,hospital-based,3000 Arlington Ave,,Toledo,Ohio,43623,419-383-3936,,http://utmc.utoledo.edu/,41.61669,-83.615844
ProMedica Flower Hospital,hospital-based,5200 Harroun Rd,,Sylvania,Ohio,43560,419-291-3000,,https://www.promedica.org/location/promedica-flower-hospital?utm_campaign=reputation-management&utm_segment=gmb_listing-link&utm_source=google&utm_med,41.709318,-83.690455
Toledo Clinic Radiology,hospital-based,4235 Secor Rd,,Toledo,Ohio,43623,419 479-5935,,,41.695649,-83.62425
Cleveland Clinic - Cancer Centers,stand-alone imaging center,417 Quarry Lakes Dr,,Sandusky,Ohio,44870,,,https://my.clevelandclinic.org/locations/directions/321-cleveland-clinic-cancer-center---judith-and-richard-kinzel-campus-sandusky,41.446286,-82.75039
Firelands Regional Medical Center,hospital-based,1111 Hayes Ave,,Sandusky,Ohio,44870,,,,41.446527,-82.710855
Cleveland Clinic - Lorain Family Health Center,stand-alone imaging center,5700 Cooper Foster Park Rd W,,Lorain,Ohio,44053,,,https://my.clevelandclinic.org/locations/directions/248-lorain-family-health-and-surgery-center,41.412637,-82.23541
Sanford Cancer Center,hospital-based,1309 W 17th St,,Sioux Falls,South Dakota,57104,,,https://www.sanfordhealth.org/locations/sanford-cancer-center?yxt_info=healthcare-facility-8a923516-f144-47aa-8262-dd414b430f49&y_source=1_MTA2MTkyMTA,43.53732,-96.743717
MercyOne North Iowa Medical Center,hospital-based,1000 4th St SW,,"Mason City,",Iowa,50401,641-428-7787,,https://www.mercyone.org/location/mercyone-north-iowa-medical-center,43.149591,-93.21665
Mayo Health System,hospital-based,800 Medical Center Drive,,Fairmont,Minnesota,56031,507-618-7523,,https://www.mayoclinichealthsystem.org/locations/fairmont,43.640015,-94.450512
Mercy Medical Center,hospital-based,250 Mercy Dr,,Dubuque,Iowa,52001,563 589-8000,,,42.492721,-90.675081
William S. Middleton Memorial Veterans Hospital,hospital-based,2500 Overlook Terrace,,Madison,Wisconsin,53705,,,https://www.va.gov/madison-health-care/,43.075056,-89.431189
Javon Bea Hospital,hospital-based,8201 E Riverside Blvd,,Rockford,Illinois,61114,815 971-7000,,https://www.mercyhealthsystem.org/locations/javon-bea-hospital-riverside/,42.316782,-88.959415
Beloit Memorial Hospital,hospital-based,1969 W Hart Rd,,Beloit,Wisconsin,53511,,,https://www.beloithealthsystem.org/locations/beloit-memorial-hospital/,42.548676,-89.008223
NORTHWESTERN DELNOR HOSPITAL,hospital-based,300 Randall Rd,,Geneva,Illinois,60134,630-933-5000,,https://www.nm.org/locations/delnor-hospital?utm_source=yext&utm_medium=other+location&utm_campaign=online+listings&y_source=1_ODIyOTg0MS03MTUtbG9jYXRpb24uZ29vZ2xlX3dlYnNpdGVfb3ZlcnJpZGU%3D,41.886285,-88.343545
ADVOCATE SHERMAN HOSPITAL,hospital-based,1425 North Randall Rd,,Elgin,Illinois,60123,224-783-8486,,https://www.advocatehealth.com/sherman/,42.070025,-88.330943
Northwestern Medicine McHenry Hospital,hospital-based,4201 Medical Centre Dr,,McHenry,Illinois,60050,,,https://www.nm.org/locations/mchenry-hospital?utm_source=yext&utm_medium=other+location&utm_campaign=online+listings&y_source=1_OTg5MDQzMC03MTUtbG9jYX,42.316297,-88.278127
ADVOCATE GOOD SHEPHERD HOSPITAL,hospital-based,450 West Highway 22,,Barrington,Illinois,60010,847-842-4130,,https://www.advocatehealth.com/gshp/patients-visitors/contact-us/,42.19522,-88.172433
NORTHWESTERN CENTRAL DUPAGE HOSPITAL,hospital-based,4405 Weaver Prkwy,,Warrenville,Illinois,60555,630-352-5450,,https://www.nm.org/locations/cancer-center-warrenville?utm_source=yext&utm_medium=other+location&utm_campaign=online+listings&y_source=1_ODIyOTgxMC03MTUtbG9jYXRpb24uZ29vZ2xlX3dlYnNpdGVfb3ZlcnJpZGU%3D,41.805386,-88.158489
AMITA Health Alexian Brothers Medical Center,hospital-based,800 Biesterfield Rd,,Elk Grove Village,Illinois,60007,,,https://www.amitahealth.org/location/amita-health-alexian-brothers-medical-center-elk-grove-village,42.004917,-88.014497
Duly Health and Care in Lisle,hospital-based,430 Warrenville Rd,,Lisle,Illinois,60532,630-545-7880,,https://www.dulyhealthandcare.com/location/430-warrenville-road-lisle,41.809187,-88.058847
NORTHWEST COMMUNITY HOSPITAL,hospital-based,800 West Central Rd,,Arlington Heights,Illinois,60005,847-618-1000,,https://www.nch.org/locations/nch-hospital-and-emergency-department/,42.068193,-87.992483
Advocate Lutheran General Hospital,hospital-based,1700 Luther Ln,,Park Ridge,Illinois,60068,,,https://care.advocatehealth.com/locations/advocate-luthern-general-hospital-center-for-advanced-care,42.038349,-87.850446
Illinois Cancer Specialists,hospital-based,8195 W Golf Rd,,Niles,Illinois,60714,,,https://illinoiscancerspecialists.com/,42.054691,-87.831321
NorthShore Skokie Hospital,hospital-based,9600 Gross Point Rd,,Skokie,Illinois,60076,,,https://www.northshore.org/locations/our-hospitals/skokie-hospital/,42.055979,-87.739596
"EDWARD HINES, JR. VA HOSPITAL",hospital-based,5000 South 5th Ave,,Hines,Illinois,60141,708-202-8387,24398,https://www.va.gov/hines-health-care/,41.861051,-87.841136
Loyola University Medical Center,hospital-based,2160 S 1st Ave.,,Maywood,Illinois,60153,708-216-5927,,https://www.loyolamedicine.org/location/lumc,41.86036,-87.835034
Swedish Hospital,hospital-based,5140 N California Ave,,Chicago,Illinois,60625,,,https://www.swedishcovenant.org/,41.975302,-87.699481
AMITA CANCER INSTITUTE HINSDALE,stand-alone imaging center,1 Salt Creek Lane,,Hinsdale,Illinois,60521,630-286-5834,,https://www.amitahealth.org/location/amita-health-cancer-institute-hinsdale,41.818859,-87.919001
Advocate Illinois Masonic Medical Center,hospital-based,836 W Wellington Ave,,Chicago,Illinois,60657,773-296-5559,,https://www.advocatehealth.com/immc/,41.936772,-87.651175
NORTHWESTERN MEMORIAL HEALTH CARE,hospital-based,251 E Huron St,,Chicago,Illinois,60611,312-926-3762,,https://www.nm.org/locations/northwestern-memorial-hospital-feinberg-pavilion?utm_source=yext&utm_medium=other+location&utm_campaign=online+listings&y_source=1_ODUwODQ4OS03MTUtbG9jYXRpb24uZ29vZ2xlX3dlYnNpdGVfb3ZlcnJpZGU%3D,41.894657,-87.62138
NORTHWESTERN MEMORIAL- ARKES PET/MR,hospital-based,676 North Saint Clair St,,Chicago,Illinois,60611,312-926-3762,,https://www.nm.org/locations/northwestern-memorial-hospital-arkes-pavilion?utm_source=yext&utm_medium=other+location&utm_campaign=online+listings&y_source=1_ODUwODUwMi03MTUtbG9jYXRpb24uZ29vZ2xlX3dlYnNpdGVfb3ZlcnJpZGU%3D,41.894599,-87.622954
THE UNIVERSITY OF CHICAGO MEDICAL CENTER,stand-alone imaging center,5841 S Maryland Ave,,Chicago,Illinois,60637,773-702-6024,,https://www.uchicagomedicine.org/,41.788518,-87.603267
RUSH UNIVERSITY MEDICAL CENTER,hospital-based,1653 W. Congress Pkwy,,Chicago,Illinois,60612,312-947-0100,,https://www.rush.edu/locations/emergency-services-rush-university-medical-center?utm_campaign=yext&utm_medium=organic&utm_source=listing,41.874903,-87.668091
University of Illinois Hospital,hospital-based,1740 W Taylor St,,Chicago,Illinois,60612,,,https://hospital.uillinois.edu/,41.869489,-87.670525
Jesse Brown VA Medical Center,hospital-based,820 South Damen Ave,,Chicago,Illinois,60612,,,https://www.va.gov/directory/guide/facility.asp?id=183,41.869946,-87.676996
Henry Ford - Allegiance Health,hospital-based,205 N East Ave,,Jackson,Michigan,49201,517 205-4800,,https://www.henryford.com/locations/allegiance-health?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,42.250845,-84.392744
Mercy Health Saint Mary's,hospital-based,200 Jefferson Ave,,Grand Rapids,Michigan,49503,,,https://www.mercyhealth.com/location/mercy-health-saint-marys,42.958427,-85.662933
SPECTRUM HEALTH,hospital-based,100 Michigan NE,,Grand Rapids,Michigan,49503,616-267-2626,,https://www.spectrumhealth.org/locations/spectrum-health-hospitals-butterworth-hospital,42.969485,-85.665
University Of Michigan Medical Center,hospital-based,1500 East Medical Center Dr,,Ann Arbor,Michigan,48109,,,https://www.uofmhealth.org/,42.283633,-83.728877
ANN ARBOR VA HEALTH SYSTEM,hospital-based,2215 Fuller Rd Nuclear Medicine,Room D764,Ann Arbor,Michigan,48105,734-769-7100,,https://www.va.gov/ann-arbor-health-care/,42.28661,-83.715677
VA Ann Arbor Healthcare System,hospital-based,2215 Fuller Rd,,Ann Arbor,Michigan,48105,,,https://www.va.gov/ann-arbor-health-care/,42.286377,-83.715264
St. Joseph Mercy Ann Arbor,hospital-based,5333 McAuley Dr,,Ypsilanti,Michigan,48197,,,,42.263909,-83.651841
Beaumont Trenton,hospital-based,5400 Fort St,,Trenton,Michigan,48183,,,https://www.beaumont.org/locations/beaumont-medical-office-building-trenton,42.117195,-83.212729
Beaumont Wayne,hospital-based,33155 Annapolis St,,Wayne,Michigan,48184,,,https://www.beaumont.org/locations/beaumont-hospital-wayne,42.273146,-83.364935
Beaumont Dearborn,hospital-based,18101 Oakwood Blvd,,Dearborn,Michigan,48124,,,https://www.beaumont.org/locations/beaumont-hospital-dearborn,42.290415,-83.214232
Karmanos Cancer Institute,hospital-based,3901 Beaubien St,,Detroit,Michigan,48201,,,https://www.karmanos.org/karmanos/karmanos-home?utm_source=loc-421&utm_medium=organic&utm_campaign=google-my-business&utm_content=gmb&y_source=1_MjI2M,42.352442,-83.054115
Henry Ford Hospital,hospital-based,2800 W Grand Blvd,,Detroit,Michigan,48202,,,https://www.henryford.com/locations/cancer-institute-detroit/imaging-and-radiology?utm_campaign=website-link&utm_medium=organic&utm_source=local-listi,42.365971,-83.083547
Ascension St. John Hospital,hospital-based,22101 Moross Rd,,Detroit,Michigan,48236,,,https://healthcare.ascension.org/locations/michigan/midet/detroit-ascension-st-john-hospital?utm_campaign=gmb&utm_medium=organic&utm_source=local,42.41983,-82.914852
Ascension Michigan Corporate,hospital-based,28000 Dequindre Rd,,Warren,Michigan,48092,,,,42.49834,-83.083737
Beaumont  Farmington Hills Cancer Center,hospital-based,27900 Grand River Ave,,Farmington Hills,Michigan,48336,,,https://www.beaumont.org/locations/beaumont-cancer-breast-care-center-farmington-hills,42.443556,-83.32318
Prairie Lakes Cancer Center,hospital-based,401 9th Ave NW,,Watertown,South Dakota,57201,605 882-6800,,https://www.prairielakes.com/,44.9111282,-97.1206301
Mankato Clinic Wickersham Health Campus,hospital-based,1421 Premier Dr,,Mankato,Minnesota,56001,507 625-1811,,,44.194459,-93.951899
Mayo Clinic Health System,hospital-based,2200 NW 26th St,,Owatonna,Minnesota,55060,507 451-1120,,https://www.mayoclinichealthsystem.org/locations/owatonna?mc_id=&utm_source=yext&utm_medium=l&utm_content=owatonnaclinicgeneral&utm_campaign=mchsmarketing&geo=owatonna&placementsite=semn&invsrc=mchssemn&cauid=110693&y_source=1_MzkxODEyOS03MTUtbG9jYXRpb24u,44.1114518,-93.2507632
MAYO CLINIC ROCHESTER,hospital-based,Charlton North Building Lo-105 2nd St,2ND Ave NW,Rochester,Minnesota,55905,507-538-3270,,https://www.mayoclinic.org/patient-visitor-guide/minnesota,44.023788,-92.467038
Gunderson Lutheran Medical Center,hospital-based,1900 South Ave,,La Crosse,Wisconsin,54601,,,https://www.gundersenhealth.org/locations/la-crosse-campus/hospital/,43.795234,-91.247857
May Health Systems,hospital-based,900 West Avenue,,La Crosse,Wisconsin,54601,608 785-0940,,https://www.mayoclinichealthsystem.org/locations/la-crosse?mc_id=&utm_source=yext&utm_medium=l&utm_content=lacrossemedicalcentergeneral&utm_campaign=mchsmarketing&geo=lacrosse&placementsite=swwi&invsrc=mchsswwi&cauid=110700&y_source=1_MzkxODA4NS03MTUtbG9j,43.8041647,-91.1544963
UNIVERSITY OF WISCONSIN,hospital-based,600 Highland Ave,,Madison,Wisconsin,53792,608-265-8731,,https://www.uwhealth.org/locations/university-hospital-170,43.076322,-89.431896
AURORA MEDICAL CENTER SUMMIT,hospital-based,36500 Aurora Dr,,Oconomowoc,Wisconsin,53066,414-747-7474,,https://www.aurorahealthcare.org/locations/hospital/aurora-medical-center-summit/,43.066327,-88.468243
ProHealth Urgent Care Pewaukee,hospital-based,N16W24131 Riverwood Dr,,Waukesha,Wisconsin,53188,,,https://www.prohealthcare.org/locations/profile/clinic-pewaukee/?utm_medium=listings&utm_source=gmb&utm_campaign=code-207,43.052731,-88.227542
Ascension Elmbrook Hospital,hospital-based,19333 W North Ave,,Brookfield,Wisconsin,53045,,,https://healthcare.ascension.org/locations/wisconsin/wiwhe/brookfield-ascension-se-wisconsin-hospital-elmbrook-campus?utm_campaign=gmb-website&utm_med,43.058982,-88.15445
Aurora Health Center Mayfair South,hospital-based,1055 N Mayfair Rd,,Wauwatosa,Wisconsin,53226,,,https://care.aurorahealthcare.org/locations/aurora-health-center-1055-n-mayfair-rd,43.043803,-88.047985
Ascension - Franklin Hospital,hospital-based,10101 S 27th St,,Franklin,Wisconsin,53132,,,https://healthcare.ascension.org/locations/wisconsin/wiwhe/franklin-ascension-se-wisconsin-hospital-franklin-campus?utm_campaign=gmb&utm_medium=organi,42.860037,-87.954157
FROEDTERT HEALTH,hospital-based,9200 W. Wisconsin Ave,,Milwaukee,Wisconsin,53226,414-777-1900,,https://www.froedtert.com/,43.040846,-88.024296
Clement J. Zablocki VA Medical Cente,hospital-based,5000 W National Ave,,Milwaukee,Wisconsin,53295,,,https://www.va.gov/milwaukee-health-care/,43.020916,-87.976214
ADVOCATE AURORA ST. LUKES MEDICAL CENTER,hospital-based,2900  West Oklahoma Ave,,Milwaukee,Wisconsin,53215,414 649-6000,,https://www.aurorahealthcare.org/locations/hospital/aurora-st-lukes-medical-center/,42.989654,-87.950022
Froedtert Pleasant Prairie Hospital,hospital-based,9555 76th St,,Pleasant Prairie,Wisconsin,53158,262 577-8000,,https://www.froedtertsouth.com/locations/froedtert-pleasant-prairie-hospital/,42.56466,-87.924501
Ascension Columbia St. Mary's Milwaukee,hospital-based,2350 N Lake Dr,,Milwaukee,Wisconsin,53211,,,https://healthcare.ascension.org/locations/wisconsin/wimil/milwaukee-ascension-columbia-st-marys-milwaukee-at-water-tower-medical-commons/imaging?utm_,43.061269,-87.878679
ASCENSION - ST. JOSEPH'S HOSPITAL,hospital-based,5000 WEST CHAMBERS ST,,MILWAUKEE,Wisconsin,53210,414 447-2000,,,43.074364,-87.976537
MIDWESTERN REGIONAL MEDICAL CENTER,hospital-based,2520 Elisha Ave,,Zion,Illinois,60099,800-577-1255,,https://www.cancercenter.com/,42.448888,-87.827537
NORTHWESTERN LAKE FOREST HOSPITAL,hospital-based,660 N. Westmoreland Rd,,Lake Forest,Illinois,60045,815-338-6600,,https://www.nm.org/locations/lake-forest-hospital,42.253037,-87.86518
Alliance - Regional Medical Imaging,hospital-based,3346 Lennon Rd,,Flint,Michigan,48507,810-732-1945,,https://www.rmipc.net/locations/flint-lennon-rd/,42.98792,-83.744898
McLaren Flint - MRI,hospital-based,750 S Ballenger Hwy,,Flint,Michigan,48532,,,https://www.mclaren.org/main/locations/mclaren-flint-mri-728,43.010081,-83.735721
Ascension Providence Hospital - Novi Campus,hospital-based,47601 Grand River Ave,,Novi,Michigan,48374,,,https://healthcare.ascension.org/locations/michigan/midet/novi-ascension-providence-hospital-novi-campus?utm_campaign=gmb&utm_medium=organic&utm_sourc,42.488459,-83.520972
Trinity Health Integrated Care,stand-alone imaging center,20555 Victor Pkwy,,Livonia,Michigan,48152,,,https://www.trinity-health.org/integrated-care/,42.43508,-83.427083
St Joseph Mercy Oakland,hospital-based,44405 Woodward Ave,,Pontiac,Michigan,48341,,,https://www.stjoeshealth.org/location/trinity-health-oakland-hospital,42.612895,-83.275854
Karmanos Cancer Institute,hospital-based,31995 Northwestern Hwy,,Farmington Hills,Michigan,48334,,,https://www.karmanos.org/karmanos/karmanos-cancer-institute-at-farmington-hills-home?utm_source=loc-585&utm_medium=organic&utm_campaign=google-my-busi,42.521764,-83.346127
Beaumont Service Center,hospital-based,26901 Beaumont Blvd,,Southfield,Michigan,48033,,,https://www.beaumont.org/locations/beaumont-service-center,42.483169,-83.272754
Beaumont Hospital Royal Oak,hospital-based,3601 W.13 mile Rd,,Royal Oak,Michigan,48073,248-551-3401,,https://www.beaumont.org/locations/beaumont-hospital-royal-oak,42.515111,-83.192698
William Beaumont Hospital- Royal Oaks,hospital-based,3601 W 13 Mile Rd,,Royal Oak,Michigan,48073,248 898-5000,,https://www.beaumont.org/locations/beaumont-hospital-royal-oak,42.515111,-83.192698
Beaumont Hospital- Lenox,hospital-based,36555 26 Mile Rd,,Lenox,Michigan,48048,947 523-4000,,https://www.beaumont.org/locations/outpatient-campus-lenox,42.720827,-82.743457
Ascension St. John Hospital Health Center,hospital-based,17700 23 Mile Rd,,Macomb,Michigan,48044,,,https://healthcare.ascension.org/locations/michigan/midet/macomb-township-ascension-st-john-hospital-at-23-mile?utm_campaign=gmb&utm_medium=organic&ut,42.670108,-82.945366
Beaumont Hospital Troy,hospital-based,44201 Dequindre Rd,,Troy,Michigan,48085,248-551-3401,,https://www.beaumont.org/locations/beaumont-hospital-troy,42.61863,-83.09292
Beaumont Hospital - Troy,hospital-based,44201 Dequindre Rd,,Troy,Michigan,48085,,,https://www.beaumont.org/locations/beaumont-hospital-troy,42.61863,-83.09292
Billings Clinic Hospital,hospital-based,2800 10th Ave N,,Billings,Montana,59101,406 238-2500,,,45.789537,-108.512995
DMS Imaging Mobile Coach at CHI St. Alexius Health,hospital-based,900 E Broadway,,Bismarck,North Dakota,58501,701-530-5353,,https://www.chistalexiushealth.org/,46.80763,-100.777575
CHI St. Alexius Health,hospital-based,900 E Broadway,,Bismarck,North Dakota,58501,701-471-4505,,https://www.chistalexiushealth.org/,46.80763,-100.777575
CentraCare - Rice Memorial Hospital,hospital-based,301 Becker Ave SW,,Willmar,Minnesota,56201,320 235-4543,,https://www.centracare.com/locations/centracare-rice-memorial-hospital/,45.1199948,-95.0460933
Alomere Health - RAYUS Radiology,hospital-based,111 17th Ave E,,Alexandria,Minnesota,56308,,,https://rayusradiology.com/locations/alexandria/,45.873948,-95.376048
Mayo Clinic Health System,hospital-based,301 2nd St NE,,New Prague,Minnesota,56071,952 758-4431,,http://mayoclinichealthsystem.org/locations/new-prague?mc_id=&utm_source=yext&utm_medium=l&utm_content=newpraguemedicalcentergeneral&utm_campaign=mchsmarketing&geo=newprague&placementsite=swmn&invsrc=mchsswmn&cauid=110685&y_source=1_MzkxODA4Ni03MTUtbG9jYX,44.546252,-93.5744543
LIFE SCAN MINNESOTA,stand-alone imaging center,6545  France Ave South,Suite 125,Edina,Minnesota,55435,952-893-1997,,https://subrad.com/locations/southdale-edina/,44.884565,-93.328189
RAYUS Radiology - St. Louis Park,hospital-based,5775 Wayzata Blvd,#190,St Louis Park,Minnesota,55416,952-270-4911,,https://rayusradiology.com/locations/st-louis-park/,44.968892,-93.353824
ALLINA HEALTH,hospital-based,800 East 28th st,,Minneapolis,Minnesota,55407,612 863-5327,,https://account.allinahealth.org/locations/100?utm_source=gmb&utm_medium=organic&utm_content=web-url&utm_campaign=gmb_website&utm_term=Allina-Health-M,44.954175,-93.261572
RAYUS Radiology - Mendota Heights,hospital-based,910 Sibley Memorial Hwy,,Mendota Heights,Minnesota,55118,,,https://rayusradiology.com/locations/mendota-heights/,44.904205,-93.132448
Midwest Radiology - St. Paul,stand-alone imaging center,"250 Thompson St,",,St Paul,Minnesota,55102,,,https://www.midwestradiology.com/us/locations-and-hours/downtown-st-paul,44.944086,-93.107023
Regions Hospital Health Partners Specialty Center,hospital-based,401 Phalen Blvd,,St. Paul,Minnesota,55130,651-587-1722,,https://www.healthpartners.com/care/specialty-centers/?utm_campaign=primarycare_locallistings_20m1_care_hp&utm_source=googlemybusiness_&utm_medium=org,44.964954,-93.084382
MARSHFIELD MEDICAL CENTER EAU CLAIRE,hospital-based,2310 Craig Rd,,Eau Claire,Wisconsin,54701,715-858-4105,,https://www.marshfieldclinic.org/locations/centers/Eau%20Claire%20-%20Marshfield%20Medical%20Center,44.794201,-91.520078
HSHS Sacred Heart Hospital,hospital-based,900 W Clairemont Ave,,Eau Claire,Wisconsin,54701,,,https://www.hshs.org/sacredheart?utm_source=gmb&utm_medium=Yext,44.794519,-91.510727
MAYO CLINIC HEALTH SYSTEM- EAU CLAIRE,hospital-based,1221 Whipple St,,Eau Claire,Wisconsin,54701,715-838-3311,,https://www.mayoclinichealthsystem.org/locations/eau-claire,44.812186,-91.512935
Merchant Logo Aspirus Riverview Hospital,hospital-based,410 Dewey St,,Wisconsin Rapids,Wisconsin,54494,715 423-6060,,https://www.aspirus.org/find-a-location/aspirus-riverview-hospital-437,44.3817334,-89.8303048
Marshfield Medical Center-Marshfield,hospital-based,611 St Joseph Ave,,Marshfield,Wisconsin,54449,,,https://www.marshfieldclinic.org/locations/centers/Marshfield%20-%20Marshfield%20Medical%20Center,44.670475,-90.180776
MARSHFIELD MEDICAL CENTER MARSHFIELD,hospital-based,1000 North Oak Ave,,Marshfield,Wisconsin,54449,715-387-7787,,https://www.marshfieldclinic.org/,44.677687,-90.177267
MARSHFIELD MEDICAL CENTER WESTON,hospital-based,3400 Ministry Pkway,,Weston,Wisconsin,54476,715-393-3000,,https://www.marshfieldclinic.org/locations/centers/Weston%20-%20Marshfield%20Medical%20Center,44.890333,-89.580281
St. Agnes Hospital,hospital-based,430 E Division St,,Fond du Lac,Wisconsin,54935,,,https://www.ssmhealth.com/locations/st-agnes-hospital?y_source=1_MjYzMTcwMjctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,43.77758,-88.43131
Aurora Grafton Medical Center,hospital-based,975 Port Washington Rd,,Grafton,Wisconsin,53024,,,https://www.aurorahealthcare.org/locations/hospital/aurora-medical-center-grafton/,43.325069,-87.928418
HSHS St. Nicholas Hospital,hospital-based,3100 Superior Ave,,Sheboygan,Wisconsin,53081,,,https://www.hshs.org/stnicholas?utm_source=gmb&utm_medium=Yext,43.762479,-87.747825
Aurora BayCare Medical Center,hospital-based,2845 Greenbrier Rd,,Green Bay,Wisconsin,54311,,,https://www.aurorabaycare.com/find-a-location/aurora-baycare-medical-center/,44.475536,-87.942346
Munson Medical Center,hospital-based,217 South Madison St,,Traverse City,Michigan,49684,231-935-7383,,https://www.munsonhealthcare.org/locations/location-details?practice=91,44.762752,-85.642008
UCHealth Yampa Valley Medical Center,hospital-based,1024 Central Park Dr,,Steamboat Springs,Colorado,80487,970 879-1322,,https://www.uchealth.org/locations/uchealth-yampa-valley-medical-center/,40.463177,-106.8150723
Sanford Broadway Clinic,stand-alone imaging center,801 Broadway N,,Fargo,North Dakota,58102,,,https://www.sanfordhealth.org/locations/sanford-broadway-clinic?yxt_info=healthcare-facility-9194f35c-b834-4b1e-a5fa-4a369ca3a8af&y_source=1_MTA2MTg4M,46.884889,-96.785684
CENTRACARE - ST CLOUD IMAGING,hospital-based,1900 Centracare Cir,Suite 1400,Saint Cloud,Minnesota,56303,320-200-3200,,https://www.centracare.com/locations/centracare-st-cloud-hospital-imaging-services/,45.582964,-94.206762
Minnesota Oncology,hospital-based,10150 Niagara Lane N,Suite 100,Maple Grove,Minnesota,55369,763 712-2100,,https://mnoncology.com/locations/maple-grove-clinic?utm_source=local-listings&utm_medium=google&utm_campaign=rio-listings,45.1392646,-93.4732091
MHEALTH FAIRVIEW - MAPLE GROVE,hospital-based,14500 99th Ave N,,Maple Grove,Minnesota,55311,612-273-9275,,https://www.mhealthfairview.org/locations/M-Health-Fairview-Clinics-and-Surgery-Center---Maple-Grove,45.136087,-93.464773
North Memorial Specialty Center,hospital-based,3435 West Broadway,,Robbinsdale,Minnesota,55422,763-218-2677,,https://northmemorial.com/,45.017752,-93.326233
MHEALTH FAIRVIEW - EAST BANK,hospital-based,500 Harvard St SE,Unit J/ East Bank,Maple Grove,Minnesota,55311,612-273-9275,,https://mhealthfairview.org/locations/m-health-fairview-university-of-minnesota-medical-center---east-bank,44.971057,-93.23103
UNIVERSITY OF MINNESOTA PHYSICIANS CCIR,hospital-based,2021 6TH ST SE,,Minneapolis,Minnesota,55455,612-626-3345,,https://med.umn.edu/radiology/research/center-clinical-imaging-research,44.979067,-93.224202
Minnesota Oncology,hospital-based,1580 Beam Avenue,,Maplewood,Minnesota,55109,651-255-8476,,https://mnoncology.com/locations/maplewood-cancer-center/,45.02727,-93.033527
M Health Fairview St. John's Hospital,hospital-based,1575 Beam Ave,,Maplewood,Minnesota,55109,,,https://mhealthfairview.org/locations/m-health-fairview-st-johns-hospital,45.029739,-93.033121
MARSHFIELD MEDICAL CENTER- RICE LAKE,hospital-based,1700  W Stout St,,Rice Lake,Wisconsin,54868,715-236-8484,,https://marshfieldclinic.org/locations/centers/Rice%20Lake%20-%20Marshfield%20Medical%20Center,45.506532,-91.759512
Aspirus Wausau Hospital,hospital-based,333 Pine Ridge Boulevard,,Wausau,Wisconsin,54401,715 847-2121,,https://www.aspirus.org/find-a-location/aspirus-wausau-hospital-285,44.9657037,-89.6686901
HSHS St. Vincent Hospital,hospital-based,835 S Van Buren St,,Green Bay,Wisconsin,54301,,,https://www.hshs.org/stvincent?utm_source=gmb&utm_medium=Yext,44.50131,-88.012306
Jackson Hole Medical Imaging,stand-alone imaging center,625 E Broadway Ave,,Jackson,Wyoming,83001,307 739-7281,,https://www.stjohns.health/services/diagnostic-imaging/,43.4806821,-110.7498053
Altru Cancer Center,hospital-based,960 S Columbia Rd,,Grand Forks,North Dakota,58201,,,https://www.altru.org/our-locations/?id=2&searchId=337e0861-b87e-e711-b4e7-2c768a4e1b84&sort=11&page=1&pageSize=10%3futm_source%3dgoogle&utm_medium=gm,47.912358,-97.069324
Essentia Health Brainerd,hospital-based,523 N 3rd St,,Brainerd,Minnesota,56401,218-829-2861,,https://www.essentiahealth.org/find-facility/profile/essentia-health-st-josephs-medical-center-brainerd/,46.3620054,-94.2058917
Midwest Radiology/ Suburban Imaging Northwest,stand-alone imaging center,11850 Blackfoot St. NW,Suite 180,Coon Rapids,Minnesota,55433,763-795-1600,,https://subrad.com/,45.185194,-93.369317
