locationName,centerType,address1,address2,city,state,zip,phoneNumber,phoneExtension,websiteUrl,latitude,longitude
INDIANA REGIONAL IMAGING CENTER,hospital-based,7891 Broadway,Suite A,Merillville,IN,46410,219-793-9655,,https://indianaregionalimg.com,41.475866,-87.335191
St. Mary Medical Center,hospital-based,300 W. 61st Ave.,,Hobart,IN,46342,219-703-2273,,https://www.comhs.org/,41.511413,-87.262804
RICHARD L ROUDEBUSH VA MEDICAL CENTER,hospital-based,1481 West 10th St,,Indianapolis,IN,46202,317-988-2494,,https://www.indianapolis.va.gov/,39.778112,-86.187254
IU Simon Cancer Center,hospital-based,1030 West Michigan Street,,Indianapolis,IN,46202,317-948-8459,,https://iuhealth.org/,39.774962,-86.177841
COMMUNITY CANCER CENTER SOUTH,stand-alone imaging center,1440 East Country Line Rd,,Indianapolis,IN,46227,317-497-2878,,https://www.ecommunity.com/locations/community-cancer-center-south,39.639687,-86.134554
Baptist Health Floyd Cancer Center,hospital-based,2210 Green Valley Rd,,New Albany,IN,47150,,,https://www.baptisthealth.com/floyd/services/cancer-care/?utm_source=g-local&utm_medium=organic&utm_content=org-local&utm_campaign=flo-local-listing,38.306002,-85.835746
Columbus Regional Health,hospital-based,2400 17th St,,Columbus,IN,47201,800 841-4938,,https://www.crh.org/,39.216901,-85.895468
Priority Radiology,stand-alone imaging center,807 Northgate Blvd,,New Albany,IN,47150,812-949-0807,,https://priorityradiology.com/,38.332739,-85.815583
IU Health Joe & Shelly Schwarz Cancer Center,hospital-based,11645 N Illinois St,,Carmel,IN,46032,,,https://iuhealth.org/find-locations/iu-health-schwarz-cancer-center-11645-n-meridian-st?utm_source=Google&utm_medium=Yext&y_source=1_MTUwMTIwNzgtNzE1L,39.958058,-86.159975
Meridian North Imaging Center,stand-alone imaging center,12188 A N. Meridian St.,Suite,Carmel,IN,46032,317-715-9999,,https://www.northwestradiology.com/locations/meridian-street-north/,39.967012,-86.158802
IU Health Methodist Hospital,hospital-based,1701 N Senate Ave,,Indianapolis,IN,46202,,,https://iuhealth.org/find-locations/iu-health-methodist-hospital?utm_source=Google&utm_medium=Yext&y_source=1_MTE5NDI0MjMtNzE1LWxvY2F0aW9uLmdvb2dsZV93,39.789788,-86.163022
COMMUNITY CANCER CENTER NORTH,hospital-based,7979 Shadeland Ave,,Indianapolis,IN,46250,317-621-4431,,https://www.ecommunity.com/locations/community-cancer-center-north,39.899829,-86.044486
GOSHEN HEALTH,hospital-based,200 High Park Ave,,Goshen,IN,46526,574-364-2400,,https://goshenhealth.com/,41.563367,-85.830546
Ascension St. Vincent Kokomo,hospital-based,1907 W Sycamore St,,Kokomo,IN,46901,765 456-5611,,https://www.stvincent.org/notfound?item=/st-joseph/&user=extranet%5CAnonymous&site=ININD,40.486358,-86.156894
COMMUNITY HOWARD REGIONAL HEALTH,hospital-based,3500 South Lafountain St,,Kokomo,IN,46902,765-776-5700,,https://www.ecommunity.com/locations/community-howard-regional-health,40.446841,-86.126157
Memorial Hospital  of South Bend,hospital-based,615 N Michigan St,,South Bend,IN,46601,,,https://locations.beaconhealthsystem.org/in/south-bend/memorial-hospital,41.683704,-86.251961
Michiana Hematology Oncology,hospital-based,5340 Holy Cross Pkwy,,Mishawaka,IN,46545,,,https://michianahematologyoncology.com/,41.708737,-86.169692
Michiana Hematology Oncology P.C.,hospital-based,1668 S  US Hwy,421,Westville,IN,46391,,,https://michianahematologyoncology.com/,41.576732,-86.898968
Porter Hospital LLC,hospital-based,85 E U.S. Hwy 6,,Valparaiso,IN,46383,,,https://www.nwhealthporter.com/?utm_campaign=gmb&utm_medium=organic&utm_source=local,41.553104,-87.048781
Cameron Memorial Community Hospital,hospital-based,416 E Maumee St,,Angola,IN,46703,,,https://www.cameronmch.com/,41.634211,-84.99496
Hays Medical Center,stand-alone imaging center,2220 Canterbury Dr,,Hays,KS,67601,,,https://www.kansashealthsystem.com/,38.878628,-99.298957
Robert J. Dole VA Medical Center,hospital-based,5500 E Kellogg Ave,,Wichita,KS,67218,316 685-2221,,,37.681347,-97.274727
"Ascension Medical Group VIA Christi, P.A.",stand-alone imaging center,1947 N Founders Cir,,Wichita,KS,67206,,,https://healthcare.ascension.org/locations/kansas/kswic/wichita-ascension-medical-group-via-christi-on-founders-circle?utm_campaign=gmb&utm_medium=org,37.719043,-97.19797
Ascension Via Christi Imaging in Manhattan,hospital-based,1133 College Ave,#110,Manhattan,KS,66502,,,https://healthcare.ascension.org/locations/kansas/kswic/manhattan-ascension-via-christi-imaging-in-manhattan?utm_campaign=gmb&utm_medium=organic&utm_s,39.191709,-96.598987
Olathe Medical Center,hospital-based,20333 W 151st St,,Olathe,KS,66061,,,https://www.olathehealth.org/locations/olathe-medical-center/,38.852049,-94.822947
Saint Luke's South Hospital,hospital-based,12300 Metcalf Ave,,Overland Park,KS,66213,,,https://www.saintlukeskc.org/locations/saint-lukes-south-hospital?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,38.903832,-94.669228
VA Eastern Kansas Health Care System,hospital-based,2200 SW Gage Blvd,,Topeka,KS,66622,,,https://www.va.gov/eastern-kansas-health-care/,39.026304,-95.72295
Stormont Vail Health Cotton O'Neil Cancer Center,hospital-based,1414 SW 8th Ave,,Topeka,KS,66606,,,https://www.stormontvail.org/location/cotton-oneil-cancer-center/,39.054596,-95.693401
The University of Kansas Health System St. Francis,hospital-based,1700 SW 7th St,,Topeka,KS,66606,,,https://kutopeka.com/,39.056556,-95.69591
The University of Kansas Cancer Center,hospital-based,3901 Rainbow Blvd,,Kansas City,KS,66103,,,https://www.kuhealthpartners.org/,39.054989,-94.611409
Baptist Health Paducah,hospital-based,2705 Kentucky Ave,,Paducah,KY,42003,270-575-2662,,https://www.baptisthealth.com/paducah/,37.07282,-88.630241
Mitchell Memorial Cancer Center,hospital-based,1020 Breckenridge Street,,Owensboro,KY,42303,,,https://www.owensborohealth.org/locations/profile/mitchell-memorial-cancer-center,37.766654,-87.099645
Jennie Stuart Medical Center,hospital-based,320 W. 18th St,,Hopkinsville,KY,42240,,,https://www.jenniestuarthealth.org/,36.860956,-87.495368
Elizabeth Healthcare – Edgewood Radiology,hospital-based,1 Medical Village Dr,,Edgewood,KY,41017,859-301-2682,,https://www.stelizabeth.com/location/details/st-elizabeth-edgewood,39.013471,-84.563001
Robley Rex VA Medical Center,hospital-based,800 Zorn Ave,,Louisville,KY,40206,502-287-5152,,https://www.va.gov/louisville-health-care/,38.270307,-85.696992
University of Louisville Health,hospital-based,529 S. Jackson St.,,Louisville,KY,40202,502-562-4673,,https://uoflbrowncancercenter.org/,38.248949,-85.74416
Baptist Health Louisville PET/CT,hospital-based,4003 Kresge Way,Suite 120,Louisville,KY,40207,502-412-2725,,https://www.baptisthealth.com/louisville/services/primary-care/locations?utm_source=g-local&utm_medium=organic&utm_content=org-local-primary&utm_campa,38.239528,-85.640035
UofL Health - Brown Cancer Center - Bluegrass,hospital-based,1460 Bluegrass Ave,,Louisville,KY,40215,502-361-8496,,https://uoflhealth.org/locations/uofl-health-brown-cancer-center-bluegrass/,38.178976,-85.789128
UNIVERSITY OF KENTUCKY - PET/CT,hospital-based,800 Rose St,PAV H Ground Floor C33,Lexington,KY,40508,,,,38.0312,-84.507265
VA Medical Center - Lexington,hospital-based,1101 Veterans Dr,,Lexington,KY,40502,,,https://www.va.gov/lexington-health-care/,38.029737,-84.506652
BAPTIST HEALTH LEXINGTON,hospital-based,100 Southland Dr,,Lexington,KY,40503,859-260-5489,,https://www.baptisthealth.com/lexington/services/imaging-diagnostics/radiology-locations?utm_source=g-local&utm_medium=organic&utm_content=org-local-diagnostic&utm_campaign=lex-local-listing,38.011198,-84.517549
Mary Bird Perkins Cancer Center - Covington,hospital-based,1203 S Tyler St,Suite 100,Covington,LA,70433,,,https://marybird.org/location/covington/,30.468929,-90.114768
West Jefferson Medical Center LCMC Health,hospital-based,1101 Medical Center Blvd,,Marrero,LA,70072,,,https://www.wjmc.org/?utm_source=GMB&utm_medium=Yext&y_source=1_MTU4MzE4MzktNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,29.892255,-90.094972
ALLIANCE-15106-TULANE UNIVERSITY HEALTH SCIENCES CENTER,hospital-based,1415 Tulane Ave,,New Orleans,LA,70012,337-654-0996,,https://tulanehealthcare.com/service/urology,29.955783,-90.076283
TOURO IMAGING CENTER,stand-alone imaging center,2929 Napoleon Ave,,New Orleans,LA,70115,504 897-8600,,,29.939798,-90.102868
University Medical Center New Orleans LCMC Health,hospital-based,2000 Canal St,,New Orleans,LA,70112,,,https://www.lcmchealth.org/university-medical-center-new-orleans/,29.960568,-90.081466
SOUTHEAST LOUISIANA VA HEALTHCARE SYSTEM,hospital-based,2400 Canal St Nuclear Medicine Dept.,2ND FLOOR,New Orleans,LA,70119,504-507-2000,62448,https://www.va.gov/southeast-louisiana-health-care/,29.962606,-90.084297
Ochsner Medical Center - New Orleans,hospital-based,1516 Jefferson Highway,,New Orleans,LA,70121,504-842-3580,,,29.962256,-90.145644
East Jefferson General Hospital,hospital-based,4204 Houma Blvd,,Metairie,LA,70006,504-503-6295,,https://ejgh.org/,30.014432,-90.181477
Ochsner Medical Center - Kenner,hospital-based,180 W. Esplanade Ave,,Kenner,LA,70065,504-712-8836,,https://digital.ochsner.org/schedule-now-kenner-river/?utm_source=YextGooglet&utm_medium=Yext&y_source=1_MTUyMDE4MTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,30.024535,-90.270661
Terrebonne General Medical Center,hospital-based,8166 East Main St,,Houma,LA,70360,,,https://www.tghealthsystem.com/,29.598543,-90.710235
Thibodaux Regional Health System,hospital-based,602 N Acadia Road,,Thibodaux,LA,70301,985-493-4756,,https://www.thibodaux.com/,29.781054,-90.805593
MARY BIRD PERKINS CANCER CENTER - GONZALES,stand-alone imaging center,1104 West Highway 30,,Gonzales,LA,70737,225-644-1205,,https://marybird.org/location/gonzales/,30.211866,-90.932246
ACADIANA RADIATION THERAPY,stand-alone imaging center,525 North Lewis St,,New Iberia,LA,70560,337-364-1131,,https://oncologics.net/locations/,30.00733,-91.79638
Baton Rouge General Medical Center,hospital-based,8585 Picardy Avenue,,Baton Rouge,LA,70809,225-333-3568,,https://www.brgeneral.org/,30.39487,-91.095474
Our Lady of the Lake Regional Medical Center,hospital-based,000 Hennessy Blvd,,Baton Rouge,LA,70808,,,,30.402871,-91.108317
MARY BIRD PERKINS CANCER CENTER - BATON ROUGE,hospital-based,4950 Essen Lane,,Baton Rouge,LA,70809,985-875-2234,,https://marybird.org/location/baton-rouge/,30.40387,-91.104947
Ochsner Cancer Center - Baton Rouge,hospital-based,17050 Medical Center Dr,,Baton Rouge,LA,70816,225-726-2086,,https://digital.ochsner.org/schedule-br/?utm_source=YextGooglet&utm_medium=Yext&y_source=1_MTUyMDE4MDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,30.442313,-90.998575
Ochsner Lafayette General Medical Center,hospital-based,1211 Coolidge St,# 201,Lafayette,LA,70503,337 289-8000,,https://ochsnerlg.org/location/ochsner-lafayette-general-imaging,30.202235,-92.01758
"Louisiana PET/CT Imaging of Lake Charles, LLC",hospital-based,831 Lakeshore Dr,,Lake Charles,LA,70601,,,https://capitolimagingservices.com/louisiana-pet-ct-imaging-lake-charles/,30.237408,-93.228629
Capitol Imaging Services,stand-alone imaging center,5413 Jackson Street Ext.,,Alexandria,LA,71303,318-445-6736,,https://capitolimagingservices.com/open-air-mri-cenla/,31.270514,-92.48418
Ochsner St. Tammany Cancer Center,hospital-based,900 Ochsner Blvd,,Covington,LA,70433,,,https://digital.ochsner.org/schedule-now-nsw/?utm_source=YextGooglet&utm_medium=Yext&y_source=1_MjQxNDkwMDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,30.449821,-90.139334
MARY BIRD PERKINS CANCER CENTER - HAMMOND,hospital-based,15728 Paul Vega MD Drive,,Hammond,LA,70403,985-542-5000,,https://marybird.org/location/hammond/,30.466094,-90.461294
Center for Molecular Imaging and Therapy,hospital-based,1505 Kings Hwy,,Shreveport,LA,71103,318 675-4000,,https://www.louisianalifesciences.com/resource/center-for-molecular-imaging-and-therapy-2,32.481534,-93.76235
WILLIS KNIGHTON CANCER CENTER,hospital-based,2600 Kings Hwy,,Shreveport,LA,71103,318-212-8056,,https://www.wkhs.com/cancer,32.481205,-93.779326
OVERTON BROOKS VA MEDICAL CENTER,hospital-based,510 E Stoner Ave,Nuclear Medicine Department,Shreveport,LA,71101,318-990-4932,,https://www.va.gov/shreveport-health-care/,32.50319,-93.721462
St. Francis PET Imaging Louisiana,stand-alone imaging center,411 Calypso St,,Monroe,LA,71201,318 966-6240,,,32.499513,-92.11231
Beth Israel Deaconess Hospital-Plymouth PET/CT,hospital-based,275 Sandwich St,,Plymouth,MA,2360,866-245-5995,,https://www.bidhplymouth.org/default.cfm,41.943057,-70.645287
Beth Israel Deaconess Hospital - Plymouth,hospital-based,275 Sandwich St,,Plymouth,MA,2360,508 746-2000,,https://www.bidplymouth.org/,41.943057,-70.645287
SHIELDS IMAGING OF EASTERN MASS @ SOUTH SHORE HOSPITAL,hospital-based,55 Fogg Rd,,South Weymouth,MA,2190,866-258-4738,,https://shields.com/location/shields-petct-south-shore-hospital/,42.175824,-70.954123
SHIELDS HEALTHCARE,stand-alone imaging center,700 Congress St,,Quincy,MA,2122,866-258-4738,,https://shields.com/,42.234512,-71.017508
BOSTON MEDICAL CENTER,hospital-based,One Boston Medical Center Place,,Boston,MA,2118,,,https://www.bmc.org/radiology,42.334496,-71.073131
VA JAMAICA PLAIN,hospital-based,150 South Huntington Ave PETCE Department,In Basement,Boston,MA,2130,,,https://www.boston.va.gov/locations/Jamaica_Plain_.asp,42.327234,-71.110304
Brigham and Women's Hospital,hospital-based,70 Francis St,,Boston,MA,2115,,,https://www.brighamandwomens.org/,42.335817,-71.10818
DANA FARBER CANCER INSTITUTE,hospital-based,450  Brookline Ave,,Boston,MA,2115,857-215-1613,,https://www.dana-farber.org/?utm_source=google&utm_medium=organic&utm_content=mainprofile&utm_campaign=googlemybusiness,42.337452,-71.10818
Milford Regional Medical Center/DFCI Cancer Center,hospital-based,20 Prospect Street,,Milford,MA,1757,508 488-3854,,,42.133028,-71.530041
Dana-Farber Chestnut Hill,hospital-based,300 Boylston Street,Floors 3 & 4,Newton,MA,2459,617 632-3000,,https://www.dana-farber.org/about-us/locations/dana-farber-cancer-institute---chestnut-hill/?utm_source=google&utm_medium=organic&utm_content=chestnut,42.318818,-71.179942
MASS GENERAL HOSPITAL MGH,hospital-based,55 Fruit St Radio Pharmacy Receiving,#55,Boston,MA,2114,,,https://www.massgeneral.org/locations/massachusetts-general-hospital-main-campus,42.361797,-71.069721
MGH HOSPITAL,hospital-based,55 Fruit St,,Boston,MA,2114,,,,42.362919,-71.068747
Beth Israel Deaconess Medical Center,hospital-based,330 Brookline Ave,,Boston,MA,2215,,,https://www.bidmc.org/,42.34006,-71.105272
Newton-Wellesley Hospital,hospital-based,2014 Washington St,,Newton,MA,2462,,,https://www.nwh.org/,42.330668,-71.247787
Mass General/North Shore Center for Outpatient Car,hospital-based,102-104 Endicott St,,Danvers,MA,1923,,,,42.548481,-70.932867
Mt Auburn Hospital,hospital-based,799 Concord Ave,,Cambridge,MA,2138,617-492-0705,,https://www.mountauburnhospital.org/locations/locations-profile/?id=378,42.392243,-71.155412
Lahey Hospital and Medical Center,hospital-based,41 Mall Road,,Burlington,MA,1805,781-744-2675,,https://www.lahey.org/,42.484875,-71.20519
Dana-Farber Cancer Institute – Merrimack Valley,stand-alone imaging center,5 Branch St,,Methuen,MA,1844,,,https://www.dana-farber.org/about-us/locations/dana-farber-cancer-institute---merrimack-valley/?utm_source=google&utm_medium=organic&utm_content=mvall,42.707157,-71.215308
PENINSULA IMAGING,stand-alone imaging center,1655 Woodbrooke Dr,Suite 101,Salisbury,MD,21801,410-749-1123,,https://www.peninsulaimaging.com/,38.364489,-75.552986
Calvert Medical Imaging,stand-alone imaging center,130 Hospital Rd,Suite LL 100,Prince Frederick,MD,20678,,,https://www.radnet.com/american-radiology/locations/calvert-medical-imaging-center?utm_source=GMB&utm_medium=ARS_CMIC_Main&utm_campaign=GMB_ARS_CMIC,38.561438,-76.597854
CHESAPEAKE IMAGING - EASTON,stand-alone imaging center,401 Purdy St,,Easton,MD,21601,855-455-8900,,https://www.cmirad.net/,38.76536,-76.062987
RADNET @ AMERICAN RAD SRVS - WALDORF,stand-alone imaging center,3510 Old Wshington Rd,Suite 101,Waldorf,MD,20610,410-298-0454,,https://www.radnet.com/american-radiology/locations/waldorf?utm_source=GMB&utm_medium=ARS_Waldorf_Main&utm_campaign=GMB_ARS_Waldorf,38.615947,-76.915598
CHESAPEAKE MEDICAL IMAGING - BESTGATE,stand-alone imaging center,810  Bestgate Rd,,Annapolis,MD,21401,855.455.8900,,https://www.cmirad.net/,38.994979,-76.537559
Chesapeake Imaging Bowie,hospital-based,4201 NORTHVIEW DRIVE,SUITE 105,Bowie,MD,20716,855-455-8900,,https://www.cmirad.net/,38.947771,-76.736267
DIAGNOSTIC IMAGING ASSOCIATES,stand-alone imaging center,8116 Good Luck Rd,Suite 101,Lanham,MD,20706,301-459-7990,,https://www.dchweb.org/locations/diagnostic-imaging-llc-lanham,38.981344,-76.86552
CHESAPEAKE MEDICAL IMAGING - GLEN BURNIE,stand-alone imaging center,7801 Elvaton Rd,,Glen Burnie,MD,21061,855-455-8900,,https://www.cmirad.net/imaging/petct/,39.139392,-76.627417
Advanced Radiology -- Franklin Square,stand-alone imaging center,9101 Franklin Square Dr,,Rosedale,MD,21237,,,https://www.advancedradiology.com/www.advancedradiology.com/locations/medical-arts-building?utm_source=GMB&utm_medium=ADV_MedArts_Main&utm_campaign=GM,39.349992,-76.477757
WALTER REED NMMC,hospital-based,8901 Wisconsin Ave,Bldg  9A Room 1517,Bethesda,MD,20889,301295-4974,,https://walterreed.tricare.mil/Health-Services/Specialty-Care/Urology,39.002063,-77.089853
Johns Hopkins University  Hospital,hospital-based,1800 Orleans St,,Baltimore,MD,21287,410 955-5000,,https://www.hopkinsmedicine.org/the_johns_hopkins_hospital/?utm_source=Google&utm_medium=Organic&utm_campaign=Yext&utm_content=FAD&utm_keyword=JHH,39.295691,-76.592065
Adventist Health Care Imaging White Oak PET/CT,stand-alone imaging center,1886 Healing Way,Suite 102,Silver Spring,MD,20904,,,https://www.adventisthealthcare.com/locations/profile/imaging-pet-ct-center/?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,39.049437,-76.956525
JOHNS HOPKINS UNIVERSITY HOSPITAL,hospital-based,1800  Orleans St,,Baltimore,MD,21817,410-955-7266,,https://www.hopkinsmedicine.org/emergencymedicine/contacts.html,39.296347,-76.591702
Adventist HealthCare Imaging,hospital-based,11886 Healing Way,Suite 102,Silver Spring,MD,20904,,,https://www.adventisthealthcare.com/locations/profile/imaging-pet-ct-center/?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,39.049237,-76.956835
UMMC UNIVERSITY OF MARYLAND MEDICAL CENTER,hospital-based,22 South Greene St,,Baltimore,MD,21201,410-328-3225,,https://www.umms.org/ummc/locations/university-maryland-medical-center?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,39.288013,-76.624845
ALLIANCE-26783-AFFILIATED PET SYSTEMS,hospital-based,1400 Forest Glen Rd,,Silver Springs,MD,20910,301-681-9100,,https://affiliatedpet.com/,39.014877,-77.03416
